,Unnamed: 0,track_id,artists,album_name_x,track_name_x,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,id,artist_pop,artist_name,artist_uri,track_name_y,album_uri,album_name_y,image_uri,track_pop,genres
2785,5058,28DlaPydCnrs8NxYOnUPZ8,BLUE ENCOUNT,Q.E.D,ポラリス,65,224213,False,0.534,0.941,8,-2.561,1,0.077,0.00204,0.00615,0.102,0.573,95.008,4,anime,28DlaPydCnrs8NxYOnUPZ8,48,BLUE ENCOUNT,spotify:artist:1CWmF1EcrKoWIbZt9Ivfg2,ポラリス,spotify:album:4DifEg0usPQvzxk6K9H04Z,Q.E.D,https://i.scdn.co/image/ab67616d0000b273926909699c1214051c7a9937,63,anime j-pop j-poprock j-rock
2786,62158,28DlaPydCnrs8NxYOnUPZ8,BLUE ENCOUNT,Q.E.D,ポラリス,65,224213,False,0.534,0.941,8,-2.561,1,0.077,0.00204,0.00615,0.102,0.573,95.008,4,j-pop,28DlaPydCnrs8NxYOnUPZ8,48,BLUE ENCOUNT,spotify:artist:1CWmF1EcrKoWIbZt9Ivfg2,ポラリス,spotify:album:4DifEg0usPQvzxk6K9H04Z,Q.E.D,https://i.scdn.co/image/ab67616d0000b273926909699c1214051c7a9937,63,anime j-pop j-poprock j-rock
2787,63007,28DlaPydCnrs8NxYOnUPZ8,BLUE ENCOUNT,Q.E.D,ポラリス,65,224213,False,0.534,0.941,8,-2.561,1,0.077,0.00204,0.00615,0.102,0.573,95.008,4,j-rock,28DlaPydCnrs8NxYOnUPZ8,48,BLUE ENCOUNT,spotify:artist:1CWmF1EcrKoWIbZt9Ivfg2,ポラリス,spotify:album:4DifEg0usPQvzxk6K9H04Z,Q.E.D,https://i.scdn.co/image/ab67616d0000b273926909699c1214051c7a9937,63,anime j-pop j-poprock j-rock
2788,2453,4MTgIH5OZQHAbdBWgbKSAb,Survive Said The Prophet,MUKANJYO,MUKANJYO,64,192400,False,0.468,0.961,7,-4.082,1,0.114,0.00364,0.0,0.226,0.31,94.926,4,alt-rock,4MTgIH5OZQHAbdBWgbKSAb,49,Survive Said The Prophet,spotify:artist:7zyObVag8rUjItn71SkIrh,MUKANJYO,spotify:album:1FGsYEkFLkIv9ffhgoOgZh,MUKANJYO,https://i.scdn.co/image/ab67616d0000b27366692ec3a0f5437132315850,62,j-poprock japanese_alternative_rock
2789,3651,4MTgIH5OZQHAbdBWgbKSAb,Survive Said The Prophet,MUKANJYO,MUKANJYO,64,192400,False,0.468,0.961,7,-4.082,1,0.114,0.00364,0.0,0.226,0.31,94.926,4,alternative,4MTgIH5OZQHAbdBWgbKSAb,49,Survive Said The Prophet,spotify:artist:7zyObVag8rUjItn71SkIrh,MUKANJYO,spotify:album:1FGsYEkFLkIv9ffhgoOgZh,MUKANJYO,https://i.scdn.co/image/ab67616d0000b27366692ec3a0f5437132315850,62,j-poprock japanese_alternative_rock
2790,62157,4MTgIH5OZQHAbdBWgbKSAb,Survive Said The Prophet,MUKANJYO,MUKANJYO,64,192400,False,0.468,0.961,7,-4.082,1,0.114,0.00364,0.0,0.226,0.31,94.926,4,j-pop,4MTgIH5OZQHAbdBWgbKSAb,49,Survive Said The Prophet,spotify:artist:7zyObVag8rUjItn71SkIrh,MUKANJYO,spotify:album:1FGsYEkFLkIv9ffhgoOgZh,MUKANJYO,https://i.scdn.co/image/ab67616d0000b27366692ec3a0f5437132315850,62,j-poprock japanese_alternative_rock
2791,63006,4MTgIH5OZQHAbdBWgbKSAb,Survive Said The Prophet,MUKANJYO,MUKANJYO,64,192400,False,0.468,0.961,7,-4.082,1,0.114,0.00364,0.0,0.226,0.31,94.926,4,j-rock,4MTgIH5OZQHAbdBWgbKSAb,49,Survive Said The Prophet,spotify:artist:7zyObVag8rUjItn71SkIrh,MUKANJYO,spotify:album:1FGsYEkFLkIv9ffhgoOgZh,MUKANJYO,https://i.scdn.co/image/ab67616d0000b27366692ec3a0f5437132315850,62,j-poprock japanese_alternative_rock
2792,2454,0YNtAadZvKBBEFARtfoCV8,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Compass,70,167960,False,0.7,0.82,5,-5.499,0,0.0329,0.238,0.318,0.658,0.667,109.998,4,alt-rock,0YNtAadZvKBBEFARtfoCV8,81,The Neighbourhood,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,Compass,spotify:album:0ODLCdHBFVvKwJGeSfd1jy,Hard To Imagine The Neighbourhood Ever Changing,https://i.scdn.co/image/ab67616d0000b2739b6ac98a52f62d5cb473da40,68,modern_alternative_rock modern_rock pop
2793,3753,0YNtAadZvKBBEFARtfoCV8,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Compass,70,167960,False,0.7,0.82,5,-5.499,0,0.0329,0.238,0.318,0.658,0.667,109.998,4,alternative,0YNtAadZvKBBEFARtfoCV8,81,The Neighbourhood,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,Compass,spotify:album:0ODLCdHBFVvKwJGeSfd1jy,Hard To Imagine The Neighbourhood Ever Changing,https://i.scdn.co/image/ab67616d0000b2739b6ac98a52f62d5cb473da40,68,modern_alternative_rock modern_rock pop
2794,2455,5v8aEcHcaJIGYpfVVPtJjI,The Neighbourhood,I'm Sorry...,Wires,71,193080,False,0.568,0.569,7,-6.013,0,0.0329,0.0004,0.102,0.342,0.266,72.991,4,alt-rock,5v8aEcHcaJIGYpfVVPtJjI,81,The Neighbourhood,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,Wires,spotify:album:4hRjuAxpm9X6h1H95QVgJ9,I'm Sorry...,https://i.scdn.co/image/ab67616d0000b273ee14a6d816e596e176575962,64,modern_alternative_rock modern_rock pop
2795,3704,5v8aEcHcaJIGYpfVVPtJjI,The Neighbourhood,I'm Sorry...,Wires,71,193080,False,0.568,0.569,7,-6.013,0,0.0329,0.0004,0.102,0.342,0.266,72.991,4,alternative,5v8aEcHcaJIGYpfVVPtJjI,81,The Neighbourhood,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,Wires,spotify:album:4hRjuAxpm9X6h1H95QVgJ9,I'm Sorry...,https://i.scdn.co/image/ab67616d0000b273ee14a6d816e596e176575962,64,modern_alternative_rock modern_rock pop
2796,2456,4XfI7M5gLwEY84gYiH4RDD,The Neighbourhood,Chip Chrome & The Mono-Tones,Devil's Advocate,71,186306,False,0.662,0.681,11,-8.152,0,0.0315,0.0321,0.139,0.508,0.864,98.004,4,alt-rock,4XfI7M5gLwEY84gYiH4RDD,81,The Neighbourhood,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,Devil's Advocate,spotify:album:4uNgt1uQs6wZRm4giB3shX,Chip Chrome & The Mono-Tones,https://i.scdn.co/image/ab67616d0000b2731a721f3757e5b67f87e1acd3,66,modern_alternative_rock modern_rock pop
2797,3755,4XfI7M5gLwEY84gYiH4RDD,The Neighbourhood,Chip Chrome & The Mono-Tones,Devil's Advocate,71,186306,False,0.662,0.681,11,-8.152,0,0.0315,0.0321,0.139,0.508,0.864,98.004,4,alternative,4XfI7M5gLwEY84gYiH4RDD,81,The Neighbourhood,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,Devil's Advocate,spotify:album:4uNgt1uQs6wZRm4giB3shX,Chip Chrome & The Mono-Tones,https://i.scdn.co/image/ab67616d0000b2731a721f3757e5b67f87e1acd3,66,modern_alternative_rock modern_rock pop
2798,2457,1jJci4qxiYcOHhQR247rEU,MGMT,Oracular Spectacular,Kids,78,302840,False,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,4,alt-rock,1jJci4qxiYcOHhQR247rEU,72,MGMT,spotify:artist:0SwO7SWeDHJijQ3XNS7xEE,Kids,spotify:album:6mm1Skz3JE6AXneya9Nyiv,Oracular Spectacular,https://i.scdn.co/image/ab67616d0000b2738b32b139981e79f2ebe005eb,79,alternative_rock indie_rock indietronica modern_rock rock
2799,3754,1jJci4qxiYcOHhQR247rEU,MGMT,Oracular Spectacular,Kids,78,302840,False,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,4,alternative,1jJci4qxiYcOHhQR247rEU,72,MGMT,spotify:artist:0SwO7SWeDHJijQ3XNS7xEE,Kids,spotify:album:6mm1Skz3JE6AXneya9Nyiv,Oracular Spectacular,https://i.scdn.co/image/ab67616d0000b2738b32b139981e79f2ebe005eb,79,alternative_rock indie_rock indietronica modern_rock rock
2800,2458,6XcfKZvJio9Z0fQy11GnNX,lovelytheband,finding it hard to smile,broken,70,204878,False,0.666,0.728,7,-5.808,1,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996,4,alt-rock,6XcfKZvJio9Z0fQy11GnNX,54,lovelytheband,spotify:artist:4KJ6jujcNPzOyhdNoiNftp,broken,spotify:album:2AbPwLvpR0FwpqGt4ZY1q4,finding it hard to smile,https://i.scdn.co/image/ab67616d0000b27385ea5f82c855acb4476b046c,68,modern_alternative_rock modern_rock pov:_indie
2801,3703,6XcfKZvJio9Z0fQy11GnNX,lovelytheband,finding it hard to smile,broken,70,204878,False,0.666,0.728,7,-5.808,1,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996,4,alternative,6XcfKZvJio9Z0fQy11GnNX,54,lovelytheband,spotify:artist:4KJ6jujcNPzOyhdNoiNftp,broken,spotify:album:2AbPwLvpR0FwpqGt4ZY1q4,finding it hard to smile,https://i.scdn.co/image/ab67616d0000b27385ea5f82c855acb4476b046c,68,modern_alternative_rock modern_rock pov:_indie
2802,56912,6XcfKZvJio9Z0fQy11GnNX,lovelytheband,finding it hard to smile,broken,70,204878,False,0.666,0.728,7,-5.808,1,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996,4,indie-pop,6XcfKZvJio9Z0fQy11GnNX,54,lovelytheband,spotify:artist:4KJ6jujcNPzOyhdNoiNftp,broken,spotify:album:2AbPwLvpR0FwpqGt4ZY1q4,finding it hard to smile,https://i.scdn.co/image/ab67616d0000b27385ea5f82c855acb4476b046c,68,modern_alternative_rock modern_rock pov:_indie
2803,2459,49qEikVVPd6PgH6S2pbXjZ,Bryce Fox,Heaven on Hold,Horns,66,217625,False,0.49,0.753,6,-5.411,1,0.238,0.081,2.85e-06,0.268,0.325,156.241,4,alt-rock,49qEikVVPd6PgH6S2pbXjZ,52,Bryce Fox,spotify:artist:6g878dtAhjegRHVe5X0ALf,Horns,spotify:album:7fSY1tKb1rwaUagnAyuvLi,Heaven on Hold,https://i.scdn.co/image/ab67616d0000b273622422043b91c9785ede378e,66,modern_alternative_rock rebel_blues
2804,3705,49qEikVVPd6PgH6S2pbXjZ,Bryce Fox,Heaven on Hold,Horns,66,217625,False,0.49,0.753,6,-5.411,1,0.238,0.081,2.85e-06,0.268,0.325,156.241,4,alternative,49qEikVVPd6PgH6S2pbXjZ,52,Bryce Fox,spotify:artist:6g878dtAhjegRHVe5X0ALf,Horns,spotify:album:7fSY1tKb1rwaUagnAyuvLi,Heaven on Hold,https://i.scdn.co/image/ab67616d0000b273622422043b91c9785ede378e,66,modern_alternative_rock rebel_blues
2805,8250,49qEikVVPd6PgH6S2pbXjZ,Bryce Fox,Heaven on Hold,Horns,66,217625,False,0.49,0.753,6,-5.411,1,0.238,0.081,2.85e-06,0.268,0.325,156.241,4,blues,49qEikVVPd6PgH6S2pbXjZ,52,Bryce Fox,spotify:artist:6g878dtAhjegRHVe5X0ALf,Horns,spotify:album:7fSY1tKb1rwaUagnAyuvLi,Heaven on Hold,https://i.scdn.co/image/ab67616d0000b273622422043b91c9785ede378e,66,modern_alternative_rock rebel_blues
2806,2460,305WCRhhS10XUcH6AEwZk6,Jet,Get Born,Are You Gonna Be My Girl,76,213800,False,0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,4,alt-rock,305WCRhhS10XUcH6AEwZk6,59,Jet,spotify:artist:5ypxebeHEIXjMtJb17uJlI,Are You Gonna Be My Girl,spotify:album:6NrLpQCPYrNS3kVWxDgIlg,Get Born,https://i.scdn.co/image/ab67616d0000b27376ccf87cba2e754a5138cc23,76,garage_rock modern_rock pop_rock
2807,3758,305WCRhhS10XUcH6AEwZk6,Jet,Get Born,Are You Gonna Be My Girl,76,213800,False,0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,4,alternative,305WCRhhS10XUcH6AEwZk6,59,Jet,spotify:artist:5ypxebeHEIXjMtJb17uJlI,Are You Gonna Be My Girl,spotify:album:6NrLpQCPYrNS3kVWxDgIlg,Get Born,https://i.scdn.co/image/ab67616d0000b27376ccf87cba2e754a5138cc23,76,garage_rock modern_rock pop_rock
2808,2461,2Kt1XplPBQBsDKQDa6TssB,The Neighbourhood,I Love You.,Flawless,70,246493,True,0.568,0.871,0,-3.453,1,0.0308,0.0553,0.51,0.303,0.374,119.99,4,alt-rock,2Kt1XplPBQBsDKQDa6TssB,81,The Neighbourhood,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,Flawless,spotify:album:4xkM0BwLM9H2IUcbYzpcBI,I Love You.,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921,69,modern_alternative_rock modern_rock pop
2809,3765,2Kt1XplPBQBsDKQDa6TssB,The Neighbourhood,I Love You.,Flawless,70,246493,True,0.568,0.871,0,-3.453,1,0.0308,0.0553,0.51,0.303,0.374,119.99,4,alternative,2Kt1XplPBQBsDKQDa6TssB,81,The Neighbourhood,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,Flawless,spotify:album:4xkM0BwLM9H2IUcbYzpcBI,I Love You.,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921,69,modern_alternative_rock modern_rock pop
2810,2462,2a1iMaoWQ5MnvLFBDv4qkf,Radiohead,The Bends,High and Dry,75,257480,False,0.419,0.383,4,-11.782,1,0.0256,0.0724,0.0176,0.0896,0.35,87.568,4,alt-rock,2a1iMaoWQ5MnvLFBDv4qkf,78,Radiohead,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,High and Dry,spotify:album:35UJLpClj5EDrhpNIi4DFg,The Bends,https://i.scdn.co/image/ab67616d0000b2739293c743fa542094336c5e12,77,alternative_rock art_rock melancholia oxford_indie permanent_wave rock
2811,3761,2a1iMaoWQ5MnvLFBDv4qkf,Radiohead,The Bends,High and Dry,75,257480,False,0.419,0.383,4,-11.782,1,0.0256,0.0724,0.0176,0.0896,0.35,87.568,4,alternative,2a1iMaoWQ5MnvLFBDv4qkf,78,Radiohead,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,High and Dry,spotify:album:35UJLpClj5EDrhpNIi4DFg,The Bends,https://i.scdn.co/image/ab67616d0000b2739293c743fa542094336c5e12,77,alternative_rock art_rock melancholia oxford_indie permanent_wave rock
2812,2463,3Y4rUyw7XBCK6hGHCOt6rp,The Strokes,Comedown Machine,"Call It Fate, Call It Karma",72,204773,False,0.544,0.241,4,-14.779,0,0.03,0.983,0.774,0.101,0.359,109.437,4,alt-rock,3Y4rUyw7XBCK6hGHCOt6rp,74,The Strokes,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,"Call It Fate, Call It Karma",spotify:album:4WnkQO4xD9ljQooB3VIxCV,Comedown Machine,https://i.scdn.co/image/ab67616d0000b273f07ef193e0bb6a238ea37f0a,70,alternative_rock garage_rock modern_rock permanent_wave rock
2813,3709,3Y4rUyw7XBCK6hGHCOt6rp,The Strokes,Comedown Machine,"Call It Fate, Call It Karma",72,204773,False,0.544,0.241,4,-14.779,0,0.03,0.983,0.774,0.101,0.359,109.437,4,alternative,3Y4rUyw7XBCK6hGHCOt6rp,74,The Strokes,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,"Call It Fate, Call It Karma",spotify:album:4WnkQO4xD9ljQooB3VIxCV,Comedown Machine,https://i.scdn.co/image/ab67616d0000b273f07ef193e0bb6a238ea37f0a,70,alternative_rock garage_rock modern_rock permanent_wave rock
2814,2464,65Ce0h4SA18GuH6nuI1QWe,The Score,ATLAS (Deluxe),On And On,60,215706,False,0.53,0.727,1,-5.179,0,0.0441,0.0387,0.0,0.212,0.385,76.943,4,alt-rock,65Ce0h4SA18GuH6nuI1QWe,65,The Score,spotify:artist:2q3GG88dVwuQPF4FmySr9I,On And On,spotify:album:2estDSavGQ2q3IHLbzxkSE,ATLAS (Deluxe),https://i.scdn.co/image/ab67616d0000b2736cef173d4375869692ad21db,54,modern_alternative_rock pov:_indie
2815,3714,65Ce0h4SA18GuH6nuI1QWe,The Score,ATLAS (Deluxe),On And On,60,215706,False,0.53,0.727,1,-5.179,0,0.0441,0.0387,0.0,0.212,0.385,76.943,4,alternative,65Ce0h4SA18GuH6nuI1QWe,65,The Score,spotify:artist:2q3GG88dVwuQPF4FmySr9I,On And On,spotify:album:2estDSavGQ2q3IHLbzxkSE,ATLAS (Deluxe),https://i.scdn.co/image/ab67616d0000b2736cef173d4375869692ad21db,54,modern_alternative_rock pov:_indie
2816,2465,6hypt8VPJxeMXTTcRUHS86,The Score,Pressure,Glory,60,166693,False,0.564,0.613,11,-5.055,1,0.0318,0.111,3.22e-06,0.0825,0.48,84.951,4,alt-rock,6hypt8VPJxeMXTTcRUHS86,65,The Score,spotify:artist:2q3GG88dVwuQPF4FmySr9I,Glory,spotify:album:4enE8eppWJ9fQXLqTP2TDE,Pressure,https://i.scdn.co/image/ab67616d0000b27384f08a509689b140f1bf931d,55,modern_alternative_rock pov:_indie
2817,3715,6hypt8VPJxeMXTTcRUHS86,The Score,Pressure,Glory,60,166693,False,0.564,0.613,11,-5.055,1,0.0318,0.111,3.22e-06,0.0825,0.48,84.951,4,alternative,6hypt8VPJxeMXTTcRUHS86,65,The Score,spotify:artist:2q3GG88dVwuQPF4FmySr9I,Glory,spotify:album:4enE8eppWJ9fQXLqTP2TDE,Pressure,https://i.scdn.co/image/ab67616d0000b27384f08a509689b140f1bf931d,55,modern_alternative_rock pov:_indie
2818,2466,0H4BGX7L8UfoD0g4wgXd0D,Leeland,Way Maker,Way Maker - Single Version,64,206440,False,0.468,0.655,4,-6.384,1,0.0296,0.0149,0.0,0.104,0.222,144.045,4,alt-rock,0H4BGX7L8UfoD0g4wgXd0D,56,Leeland,spotify:artist:6j1fmLreVuAay7k6Gudfa2,Way Maker - Single Version,spotify:album:2qPWe6Pl4Xh6L58ooHfXDm,Way Maker,https://i.scdn.co/image/ab67616d0000b273ba7c16d8745a1f453e48d98f,70,ccm christian_alternative_rock christian_music worship
2819,3711,0H4BGX7L8UfoD0g4wgXd0D,Leeland,Way Maker,Way Maker - Single Version,64,206440,False,0.468,0.655,4,-6.384,1,0.0296,0.0149,0.0,0.104,0.222,144.045,4,alternative,0H4BGX7L8UfoD0g4wgXd0D,56,Leeland,spotify:artist:6j1fmLreVuAay7k6Gudfa2,Way Maker - Single Version,spotify:album:2qPWe6Pl4Xh6L58ooHfXDm,Way Maker,https://i.scdn.co/image/ab67616d0000b273ba7c16d8745a1f453e48d98f,70,ccm christian_alternative_rock christian_music worship
2820,113004,0H4BGX7L8UfoD0g4wgXd0D,Leeland,Way Maker,Way Maker - Single Version,64,206440,False,0.468,0.655,4,-6.384,1,0.0296,0.0149,0.0,0.104,0.222,144.045,4,world-music,0H4BGX7L8UfoD0g4wgXd0D,56,Leeland,spotify:artist:6j1fmLreVuAay7k6Gudfa2,Way Maker - Single Version,spotify:album:2qPWe6Pl4Xh6L58ooHfXDm,Way Maker,https://i.scdn.co/image/ab67616d0000b273ba7c16d8745a1f453e48d98f,70,ccm christian_alternative_rock christian_music worship
2821,2467,0sJ4NbFdEhgLOtInlbRmFl,The Score,ATLAS,Higher,60,214613,False,0.449,0.745,9,-5.045,0,0.0327,0.00342,0.0,0.295,0.465,83.918,4,alt-rock,0sJ4NbFdEhgLOtInlbRmFl,65,The Score,spotify:artist:2q3GG88dVwuQPF4FmySr9I,Higher,spotify:album:6pUg9RDDoVyQQVJ48FkmXz,ATLAS,https://i.scdn.co/image/ab67616d0000b273c469e75608b59994c1c422be,57,modern_alternative_rock pov:_indie
2822,3766,0sJ4NbFdEhgLOtInlbRmFl,The Score,ATLAS,Higher,60,214613,False,0.449,0.745,9,-5.045,0,0.0327,0.00342,0.0,0.295,0.465,83.918,4,alternative,0sJ4NbFdEhgLOtInlbRmFl,65,The Score,spotify:artist:2q3GG88dVwuQPF4FmySr9I,Higher,spotify:album:6pUg9RDDoVyQQVJ48FkmXz,ATLAS,https://i.scdn.co/image/ab67616d0000b273c469e75608b59994c1c422be,57,modern_alternative_rock pov:_indie
2823,2468,5k02Wjsu2MdpF3c9VFQD0k,The Score,ATLAS,Never Going Back,61,197680,False,0.546,0.619,6,-6.09,0,0.042,0.0122,0.0,0.0585,0.625,159.982,4,alt-rock,5k02Wjsu2MdpF3c9VFQD0k,65,The Score,spotify:artist:2q3GG88dVwuQPF4FmySr9I,Never Going Back,spotify:album:6pUg9RDDoVyQQVJ48FkmXz,ATLAS,https://i.scdn.co/image/ab67616d0000b273c469e75608b59994c1c422be,57,modern_alternative_rock pov:_indie
2824,3771,5k02Wjsu2MdpF3c9VFQD0k,The Score,ATLAS,Never Going Back,61,197680,False,0.546,0.619,6,-6.09,0,0.042,0.0122,0.0,0.0585,0.625,159.982,4,alternative,5k02Wjsu2MdpF3c9VFQD0k,65,The Score,spotify:artist:2q3GG88dVwuQPF4FmySr9I,Never Going Back,spotify:album:6pUg9RDDoVyQQVJ48FkmXz,ATLAS,https://i.scdn.co/image/ab67616d0000b273c469e75608b59994c1c422be,57,modern_alternative_rock pov:_indie
2825,2469,0W7KIc2GSB9suYQAaMZ9rF,Casting Crowns;Matthew West,Only Jesus,Nobody (feat. Matthew West),67,206400,False,0.561,0.717,8,-5.72,1,0.0381,0.458,0.0,0.138,0.455,79.993,4,alt-rock,0W7KIc2GSB9suYQAaMZ9rF,61,Casting Crowns,spotify:artist:6eJqAWJdd8JhAN1pQGie4r,Nobody (feat. Matthew West),spotify:album:4A2NkqIDg3izF2Kk8Xo6uB,Only Jesus,https://i.scdn.co/image/ab67616d0000b27375dd284d7b468da72a2773bc,68,ccm christian_alternative_rock christian_music
2826,3659,0W7KIc2GSB9suYQAaMZ9rF,Casting Crowns;Matthew West,Only Jesus,Nobody (feat. Matthew West),67,206400,False,0.561,0.717,8,-5.72,1,0.0381,0.458,0.0,0.138,0.455,79.993,4,alternative,0W7KIc2GSB9suYQAaMZ9rF,61,Casting Crowns,spotify:artist:6eJqAWJdd8JhAN1pQGie4r,Nobody (feat. Matthew West),spotify:album:4A2NkqIDg3izF2Kk8Xo6uB,Only Jesus,https://i.scdn.co/image/ab67616d0000b27375dd284d7b468da72a2773bc,68,ccm christian_alternative_rock christian_music
2827,2470,1qUHD9oPIMFHKpR12NY2KC,Thousand Foot Krutch,The End Is Where We Begin,War of Change,67,231665,False,0.531,0.887,5,-4.417,0,0.0329,0.00261,0.000512,0.0657,0.626,104.055,4,alt-rock,1qUHD9oPIMFHKpR12NY2KC,63,Thousand Foot Krutch,spotify:artist:6GfiCQDFYANz5wUkSmb3Dr,War of Change,spotify:album:6YJYFQ1Zz9I49YQknK4wIn,The End Is Where We Begin,https://i.scdn.co/image/ab67616d0000b2731a2e4290b83a4c810d019fcd,70,alternative_metal canadian_ccm canadian_metal canadian_rock christian_alternative_rock christian_rock rap_metal
2828,3769,1qUHD9oPIMFHKpR12NY2KC,Thousand Foot Krutch,The End Is Where We Begin,War of Change,67,231665,False,0.531,0.887,5,-4.417,0,0.0329,0.00261,0.000512,0.0657,0.626,104.055,4,alternative,1qUHD9oPIMFHKpR12NY2KC,63,Thousand Foot Krutch,spotify:artist:6GfiCQDFYANz5wUkSmb3Dr,War of Change,spotify:album:6YJYFQ1Zz9I49YQknK4wIn,The End Is Where We Begin,https://i.scdn.co/image/ab67616d0000b2731a2e4290b83a4c810d019fcd,70,alternative_metal canadian_ccm canadian_metal canadian_rock christian_alternative_rock christian_rock rap_metal
2829,71325,1qUHD9oPIMFHKpR12NY2KC,Thousand Foot Krutch,The End Is Where We Begin,War of Change,67,231665,False,0.531,0.887,5,-4.417,0,0.0329,0.00261,0.000512,0.0657,0.626,104.055,4,metal,1qUHD9oPIMFHKpR12NY2KC,63,Thousand Foot Krutch,spotify:artist:6GfiCQDFYANz5wUkSmb3Dr,War of Change,spotify:album:6YJYFQ1Zz9I49YQknK4wIn,The End Is Where We Begin,https://i.scdn.co/image/ab67616d0000b2731a2e4290b83a4c810d019fcd,70,alternative_metal canadian_ccm canadian_metal canadian_rock christian_alternative_rock christian_rock rap_metal
2830,2471,7x8dCjCr0x6x2lXKujYD34,Foo Fighters,"Echoes, Silence, Patience & Grace",The Pretender,79,269373,False,0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984,4,alt-rock,7x8dCjCr0x6x2lXKujYD34,75,Foo Fighters,spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,The Pretender,spotify:album:3ilXDEG0xiajK8AbqboeJz,"Echoes, Silence, Patience & Grace",https://i.scdn.co/image/ab67616d0000b27383e260c313dc1ff1f17909cf,79,alternative_metal alternative_rock modern_rock permanent_wave post-grunge rock
2831,3783,7x8dCjCr0x6x2lXKujYD34,Foo Fighters,"Echoes, Silence, Patience & Grace",The Pretender,79,269373,False,0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984,4,alternative,7x8dCjCr0x6x2lXKujYD34,75,Foo Fighters,spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,The Pretender,spotify:album:3ilXDEG0xiajK8AbqboeJz,"Echoes, Silence, Patience & Grace",https://i.scdn.co/image/ab67616d0000b27383e260c313dc1ff1f17909cf,79,alternative_metal alternative_rock modern_rock permanent_wave post-grunge rock
2832,44077,7x8dCjCr0x6x2lXKujYD34,Foo Fighters,"Echoes, Silence, Patience & Grace",The Pretender,79,269373,False,0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984,4,grunge,7x8dCjCr0x6x2lXKujYD34,75,Foo Fighters,spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,The Pretender,spotify:album:3ilXDEG0xiajK8AbqboeJz,"Echoes, Silence, Patience & Grace",https://i.scdn.co/image/ab67616d0000b27383e260c313dc1ff1f17909cf,79,alternative_metal alternative_rock modern_rock permanent_wave post-grunge rock
2833,71430,7x8dCjCr0x6x2lXKujYD34,Foo Fighters,"Echoes, Silence, Patience & Grace",The Pretender,79,269373,False,0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984,4,metal,7x8dCjCr0x6x2lXKujYD34,75,Foo Fighters,spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,The Pretender,spotify:album:3ilXDEG0xiajK8AbqboeJz,"Echoes, Silence, Patience & Grace",https://i.scdn.co/image/ab67616d0000b27383e260c313dc1ff1f17909cf,79,alternative_metal alternative_rock modern_rock permanent_wave post-grunge rock
2834,2472,1ZLExfqDJGcoZfc6l1vDws,Flört,Cemiyette Pişiyoruz,Bir Tek Sen Gelmedin,49,261373,False,0.611,0.7,9,-7.966,0,0.0302,0.00181,0.00248,0.291,0.707,145.943,4,alt-rock,1ZLExfqDJGcoZfc6l1vDws,40,Flört,spotify:artist:0ou1EkRCAJcfRv2P1qKVPo,Bir Tek Sen Gelmedin,spotify:album:4Zp3az1lz8R0YEynePAjFg,Cemiyette Pişiyoruz,https://i.scdn.co/image/ab67616d0000b273ba54cfc591a493e2a6b54079,0,turkish_alternative_rock turkish_psych turkish_rock
